property_id,id,displayPrice,deedDate,newBuild,tenure,percentageChange
1494748|16|,16183822LR,"£1,045,000",7/19/2022,FALSE,Freehold,
"363652|IONIC APARTMENTS, 79|FLAT 3",20617849LR,"£545,000",7/20/2022,TRUE,Leasehold,
"363652|IONIC APARTMENTS, 79|FLAT 5",94306104LR,"£550,000",7/21/2022,FALSE,Leasehold,
363657|104|,15870547LR,"£540,000",7/22/2022,FALSE,Freehold,
363647|8|,15870541LR,"£1,207,500",7/22/2022,FALSE,Freehold,49
363647|8|,45753492LR,"£810,000",2/28/2013,FALSE,Freehold,
1096896|31A|,15870457LR,"£425,000",7/25/2022,FALSE,Leasehold,305
1096896|31A|,45737751LR,"£104,950",10/5/1999,FALSE,Leasehold,44
1096896|31A|,45737724LR,"£72,950",2/21/1997,FALSE,Leasehold,
1096993|11|,93817641LR,"£650,000",7/25/2022,FALSE,Freehold,
363730|12|,16183816LR,"£899,500",7/26/2022,FALSE,Freehold,350
363730|12|,45756705LR,"£200,000",8/22/1996,FALSE,Freehold,
1685415|168|,15870739LR,"£229,166",7/27/2022,FALSE,Freehold,
1096898|WELLDON COURT|FLAT 4,16183744LR,"£325,000",7/28/2022,FALSE,Leasehold,257
1096898|WELLDON COURT|FLAT 4,45738480LR,"£91,000",3/17/1999,FALSE,Leasehold,
"363559|RANDOLPH HOUSE, 2 - 12|FLAT 27",16183780LR,"£490,000",7/28/2022,FALSE,Leasehold,
"363559|RANDOLPH HOUSE, 2 - 12|FLAT 41",17382850LR,"£370,000",7/28/2022,FALSE,Leasehold,
363537|NIGHTINGALE COURT|FLAT 13,16183774LR,"£370,000",7/28/2022,FALSE,Leasehold,2
363537|NIGHTINGALE COURT|FLAT 13,45746316LR,"£362,000",8/14/2015,FALSE,Leasehold,45
363537|NIGHTINGALE COURT|FLAT 13,45746298LR,"£250,000",8/11/2010,FALSE,Leasehold,67
363537|NIGHTINGALE COURT|FLAT 13,45746136LR,"£150,000",6/30/1999,TRUE,Leasehold,
"1338191|PHOENIX HOUSE, 68|FLAT 9",18773056LR,"£340,000",7/29/2022,TRUE,Leasehold,
"3631087|EASTWICK LODGE, 4|FLAT 14",20607913LR,"£475,000",10/11/2022,FALSE,Leasehold,51
"3631087|EASTWICK LODGE, 4|FLAT 14",42490305LR,"£315,000",11/27/2003,TRUE,Leasehold,
294288|20A|,16475719LR,"£505,000",10/11/2022,FALSE,Freehold,140
294288|20A|,42520851LR,"£210,000",4/17/2003,FALSE,Freehold,180
294288|20A|,42520842LR,"£75,000",10/2/1995,FALSE,Freehold,
1075908|61|,17033023LR,"£495,000",10/11/2022,FALSE,Freehold,50
1075908|61|,42483327LR,"£330,000",7/11/2014,FALSE,Freehold,57
1075908|61|,42483309LR,"£210,000",3/16/2012,FALSE,Freehold,
293910|47|,19197607LR,"£262,000",10/12/2022,FALSE,Leasehold,83
293910|47|,42487683LR,"£143,000",5/31/2005,FALSE,Leasehold,66
293910|47|,42487596LR,"£86,000",5/18/2001,FALSE,Leasehold,32
293910|47|,42487539LR,"£65,000",9/24/1999,FALSE,Leasehold,
1478596|73|,16475677LR,"£625,000",10/12/2022,FALSE,Freehold,
294181|107|,17033131LR,"£349,995",10/14/2022,FALSE,Leasehold,
293961|2|,19197622LR,"£685,000",10/14/2022,FALSE,Freehold,37
293961|2|,42491703LR,"£499,995",11/28/2014,FALSE,Freehold,
294037|95|,17366818LR,"£660,000",10/14/2022,FALSE,Freehold,
294124|438|,16475659LR,"£460,000",10/14/2022,FALSE,Freehold,5
294124|438|,55843568LR,"£440,000",6/14/2018,FALSE,Freehold,52
294124|438|,42504807LR,"£290,000",10/5/2007,FALSE,Freehold,22
294124|438|,42504789LR,"£238,500",6/20/2004,FALSE,Freehold,7
294124|438|,42504783LR,"£223,500",4/28/2003,FALSE,Freehold,148
294124|438|,42504765LR,"£90,000",10/3/1997,FALSE,Freehold,
294048|27|,17033077LR,"£565,000",10/14/2022,FALSE,Freehold,
"293927|WADE HOUSE, 3|3",17033047LR,"£495,000",10/14/2022,FALSE,Leasehold,19
"293927|WADE HOUSE, 3|3",42489093LR,"£417,500",1/8/2016,FALSE,Leasehold,
1645237|33|,17366794LR,"£710,000",10/14/2022,FALSE,Freehold,
294160|40|,17033128LR,"£362,000",10/14/2022,FALSE,Leasehold,121
294160|40|,42508515LR,"£164,000",12/3/2007,FALSE,Leasehold,
1075882|50|,16475554LR,"£495,000",10/17/2022,FALSE,Freehold,52
1075882|50|,42471189LR,"£324,995",3/20/2014,FALSE,Freehold,55
1075882|50|,42471171LR,"£210,000",4/21/2004,FALSE,Freehold,163
1075882|50|,42471132LR,"£80,000",12/6/1996,FALSE,Freehold,100
1075882|50|,42471123LR,"£40,000",3/18/1996,FALSE,Freehold,
1478589|401|,17033110LR,"£483,000",10/17/2022,FALSE,Freehold,
1478613|65A|,18000601LR,"£480,000",10/18/2022,FALSE,Freehold,
1478523|24|,20607898LR,"£460,000",10/18/2022,FALSE,Freehold,241
1478523|24|,42478788LR,"£135,000",5/23/2001,FALSE,Freehold,59
1478523|24|,42478740LR,"£85,000",6/25/1997,FALSE,Freehold,55
1478523|24|,42478722LR,"£55,000",1/6/1995,FALSE,Freehold,
1076077|88|,17033152LR,"£420,000",10/19/2022,FALSE,Leasehold,211
1076077|88|,42519309LR,"£134,995",3/22/2002,FALSE,Freehold,
293790|2A|,17033002LR,"£205,000",10/19/2022,FALSE,Leasehold,15
293790|2A|,7435153LR,"£178,000",7/20/2018,FALSE,Leasehold,77
293790|2A|,42475719LR,"£100,500",7/15/2005,FALSE,Leasehold,18
293790|2A|,42475701LR,"£85,500",7/26/2002,FALSE,Leasehold,20
293790|2A|,42475695LR,"£71,000",12/3/2001,FALSE,Leasehold,11
293790|2A|,42475692LR,"£64,000",6/5/2001,FALSE,Leasehold,21
293790|2A|,42475689LR,"£53,000",12/21/2000,FALSE,Leasehold,
1478513|59|,17366722LR,"£320,000",10/19/2022,FALSE,Leasehold,
"293926|GRASSMERE COURT, 20|13",18760777LR,"£160,000",10/20/2022,FALSE,Leasehold,23
"293926|GRASSMERE COURT, 20|13",42488979LR,"£129,995",7/20/2006,FALSE,Leasehold,40
"293926|GRASSMERE COURT, 20|13",42488952LR,"£92,995",10/29/2001,FALSE,Leasehold,84
"293926|GRASSMERE COURT, 20|13",42488928LR,"£50,500",1/16/1998,FALSE,Leasehold,
"3765186|ADRIAN NICHOLAS COURT, 41|FLAT 8",17033119LR,"£227,500",10/20/2022,FALSE,Leasehold,42
"3765186|ADRIAN NICHOLAS COURT, 41|FLAT 8",42507051LR,"£160,000",3/9/2007,TRUE,Leasehold,
1075983|223|,17033071LR,"£665,000",10/20/2022,FALSE,Freehold,16
1075983|223|,42497646LR,"£575,000",8/18/2015,FALSE,Freehold,135
1075983|223|,42497616LR,"£245,000",9/17/2008,FALSE,Freehold,240
1075983|223|,42497562LR,"£71,995",10/20/1995,FALSE,Freehold,
1075945|WESTWOOD COURT|FLAT 27,93571986LR,"£222,000",10/20/2022,FALSE,Leasehold,41
1075945|WESTWOOD COURT|FLAT 27,42490989LR,"£157,500",6/3/2013,FALSE,Leasehold,
1075895|42|,17032999LR,"£422,000",10/21/2022,FALSE,Freehold,141
1075895|42|,42473679LR,"£175,000",10/20/2005,FALSE,Freehold,
1106836|35|,12647557LR,"£551,000",6/24/2021,FALSE,Freehold,
396940|16|,92655315LR,"£495,000",6/24/2021,FALSE,Freehold,784
396940|16|,48127377LR,"£56,000",5/4/1995,FALSE,Freehold,
397135|268|,13655419LR,"£670,000",6/24/2021,FALSE,Freehold,
396979|230|,13655389LR,"£432,000",6/24/2021,FALSE,Freehold,
396883|61|,14646106LR,"£490,000",6/25/2021,FALSE,Freehold,
396985|347|,13400494LR,"£457,500",6/25/2021,FALSE,Freehold,
397065|10|,14304841LR,"£575,000",6/25/2021,FALSE,Freehold,
1502325|61|,13946326LR,"£530,000",6/25/2021,FALSE,Freehold,113
1502325|61|,48154935LR,"£248,500",3/3/2004,FALSE,Freehold,
397198|81|,13655440LR,"£554,800",6/25/2021,FALSE,Freehold,185
397198|81|,48152016LR,"£195,000",5/31/2001,FALSE,Freehold,
1106769|274|,14304802LR,"£480,000",6/25/2021,FALSE,Freehold,
1715220|22|,13163740LR,"£410,000",6/25/2021,FALSE,Freehold,215
1715220|22|,48149118LR,"£130,000",6/1/2000,FALSE,Freehold,
396848|11|,13655362LR,"£540,000",6/25/2021,FALSE,Freehold,
397038|18|,13400515LR,"£715,000",6/25/2021,FALSE,Freehold,
1502317|10|,14304883LR,"£900,000",6/28/2021,FALSE,Freehold,
397131|9|,92655366LR,"£620,000",6/28/2021,FALSE,Freehold,
396805|14|,13163650LR,"£505,000",6/28/2021,FALSE,Freehold,
397065|24A|,14304844LR,"£295,000",6/28/2021,FALSE,Leasehold,10
397065|24A|,90089046LR,"£269,000",11/7/2017,FALSE,Leasehold,98
397065|24A|,48138984LR,"£136,000",6/21/2011,FALSE,Leasehold,11
397065|24A|,48138972LR,"£123,000",2/27/2009,FALSE,Leasehold,
1502310|36|,13946305LR,"£515,000",6/28/2021,FALSE,Freehold,
397178|73|,13655434LR,"£360,000",6/28/2021,FALSE,Leasehold,9
397178|73|,10494421LR,"£330,000",9/6/2019,FALSE,Leasehold,50
397178|73|,48150357LR,"£220,000",10/3/2014,FALSE,Leasehold,279
397178|73|,48150267LR,"£58,000",11/20/1998,FALSE,Leasehold,
1502301|15|,13946287LR,"£842,500",6/28/2021,FALSE,Freehold,
397060|76|,13655404LR,"£486,000",6/29/2021,FALSE,Freehold,-19
397060|76|,4817950LR,"£603,000",5/4/2017,FALSE,Freehold,
396797|50A|,13655356LR,"£246,000",6/29/2021,FALSE,Leasehold,
1502221|74|,13163644LR,"£520,000",6/29/2021,FALSE,Freehold,
397079|57|,13946266LR,"£650,000",6/29/2021,FALSE,Freehold,59
397079|57|,48140313LR,"£410,000",6/11/2010,FALSE,Freehold,
716494|58|,15073150LR,"£565,000",3/17/2022,FALSE,Freehold,128
716494|58|,69490371LR,"£248,300",11/20/2009,FALSE,Freehold,
"716316|ASH TREE COURT, 3|FLAT 6",93085980LR,"£224,000",3/18/2022,FALSE,Leasehold,40
"716316|ASH TREE COURT, 3|FLAT 6",69474708LR,"£160,000",12/19/2014,FALSE,Leasehold,-3
"716316|ASH TREE COURT, 3|FLAT 6",69474696LR,"£165,000",7/3/2014,FALSE,Leasehold,9
"716316|ASH TREE COURT, 3|FLAT 6",69474663LR,"£151,000",3/9/2007,TRUE,Leasehold,-2
"716316|ASH TREE COURT, 3|FLAT 6",69474657LR,"£154,000",2/14/2007,TRUE,Leasehold,28
"716316|ASH TREE COURT, 3|FLAT 6",69474642LR,"£120,000",9/29/2006,TRUE,Leasehold,-72
"716316|ASH TREE COURT, 3|FLAT 6",69474630LR,"£422,000",10/1/2004,FALSE,Freehold,
716513|13|,15073165LR,"£450,000",3/18/2022,FALSE,Freehold,
1656888|2|,93086097LR,"£650,000",3/18/2022,FALSE,Freehold,78
1656888|2|,69488316LR,"£365,000",5/22/2015,FALSE,Freehold,
716463|347|,15073123LR,"£425,000",3/18/2022,FALSE,Freehold,27
716463|347|,12449488LR,"£335,000",2/17/2021,FALSE,Freehold,49
716463|347|,69486927LR,"£225,000",10/20/2006,FALSE,Freehold,
1656886|23|,93405951LR,"£485,000",3/18/2022,FALSE,Freehold,
716295|ST. GEORGES COURT|15,17173552LR,"£223,000",3/21/2022,FALSE,Leasehold,12
716295|ST. GEORGES COURT|15,56471864LR,"£200,000",5/31/2019,FALSE,Leasehold,45
716295|ST. GEORGES COURT|15,69471780LR,"£137,500",12/15/2014,FALSE,Leasehold,-2
716295|ST. GEORGES COURT|15,69471690LR,"£140,000",12/22/2005,FALSE,Leasehold,22
716295|ST. GEORGES COURT|15,69471618LR,"£115,000",10/25/2002,TRUE,Leasehold,
716319|37|,15073078LR,"£160,000",3/25/2022,FALSE,Leasehold,167
716319|37|,69475335LR,"£59,995",3/1/2002,FALSE,Leasehold,76
716319|37|,69475263LR,"£34,000",6/26/1998,FALSE,Leasehold,10
716319|37|,69475242LR,"£31,000",8/15/1997,FALSE,Leasehold,
716319|56|,15675130LR,"£246,000",3/25/2022,FALSE,Leasehold,63
716319|56|,69475419LR,"£151,000",1/11/2007,FALSE,Leasehold,21
716319|56|,69475389LR,"£125,000",6/23/2004,FALSE,Leasehold,
716472|156|,19978963LR,"£297,500",3/25/2022,TRUE,Freehold,
716403|2|,15073096LR,"£450,000",3/25/2022,FALSE,Freehold,
3754809|HAZELEIGH HOUSE|FLAT 16,16299835LR,"£222,500",3/25/2022,FALSE,Leasehold,38
3754809|HAZELEIGH HOUSE|FLAT 16,69468402LR,"£161,000",1/9/2015,FALSE,Leasehold,
1700388|9|,18374068LR,"£450,000",3/28/2022,FALSE,Freehold,
4255938|4|,18374098LR,"£525,000",3/28/2022,FALSE,Freehold,
1380098|11A|,15989275LR,"£570,000",3/29/2022,FALSE,Freehold,
716514|52|,16606351LR,"£500,000",3/30/2022,FALSE,Freehold,
3767148|LEXICON APARTMENTS|84,15073084LR,"£290,000",4/1/2022,FALSE,Leasehold,66
3767148|LEXICON APARTMENTS|84,69478614LR,"£175,000",1/30/2013,FALSE,Leasehold,-30
3767148|LEXICON APARTMENTS|84,69478536LR,"£250,000",5/25/2007,FALSE,Leasehold,
1207555|170|,15989194LR,"£475,000",4/1/2022,FALSE,Freehold,57
1207555|170|,69475812LR,"£302,000",6/30/2015,FALSE,Freehold,
1207622|3|,93086100LR,"£465,000",4/4/2022,FALSE,Freehold,
4057386|ROSE COURT|FLAT 27,15375592LR,"£235,000",4/7/2022,FALSE,Leasehold,57
4057386|ROSE COURT|FLAT 27,69477075LR,"£149,950",12/4/2009,TRUE,Leasehold,
716496|12|,16299940LR,"£590,000",4/12/2022,FALSE,Freehold,
716419|26|,17826136LR,"£200,000",4/12/2022,FALSE,Leasehold,
716295|ST GEORGES COURT|4,93672477LR,"£225,000",4/13/2022,FALSE,Leasehold,45
716295|ST GEORGES COURT|4,69471729LR,"£155,000",5/9/2008,FALSE,Leasehold,36
716295|ST GEORGES COURT|4,69471609LR,"£114,000",6/17/2002,TRUE,Leasehold,
1656884|2|,15375571LR,"£220,000",4/14/2022,FALSE,Leasehold,
"4588836|VERVE APARTMENTS, 5|84",15375604LR,"£220,000",4/14/2022,FALSE,Leasehold,2
"4588836|VERVE APARTMENTS, 5|84",89661798LR,"£215,000",11/22/2016,TRUE,Leasehold,
88594|18|,18949582LR,"£545,000",7/21/2023,FALSE,Freehold,97
88594|18|,30136224LR,"£276,500",12/1/2010,FALSE,Freehold,
1009040|1|,19156813LR,"£550,000",7/21/2023,FALSE,Freehold,4
1009040|1|,14545057LR,"£530,000",11/27/2020,FALSE,Freehold,3
1009040|1|,90957381LR,"£515,000",8/29/2019,FALSE,Freehold,
4517280|WILLIAM HOUSE|FLAT 60,19632931LR,"£300,000",7/21/2023,FALSE,Leasehold,-9
4517280|WILLIAM HOUSE|FLAT 60,55452533LR,"£330,000",12/15/2017,FALSE,Leasehold,19
4517280|WILLIAM HOUSE|FLAT 60,30078603LR,"£277,500",9/3/2015,TRUE,Leasehold,
"4850748|KATOM HOUSE, 92|FLAT 6",20327365LR,"£450,000",7/21/2023,TRUE,Leasehold,
1305511|9|,18949543LR,"£1,195,000",7/27/2023,FALSE,Freehold,148
1305511|9|,30121851LR,"£481,000",7/17/2007,FALSE,Freehold,
88493|6|,18713845LR,"£489,000",7/27/2023,FALSE,Freehold,
1009049|41|,18713851LR,"£515,000",7/28/2023,FALSE,Freehold,
"1009020|BEACONSHAW, 11|FLAT 27",19156795LR,"£270,000",7/28/2023,FALSE,Leasehold,400
"1009020|BEACONSHAW, 11|FLAT 27",30116145LR,"£53,950",10/9/1996,FALSE,Leasehold,
88443|65|,18949537LR,"£822,000",7/28/2023,FALSE,Freehold,
"1009020|BEACONSHAW, 11|FLAT 16",18713806LR,"£280,000",7/31/2023,FALSE,Leasehold,409
"1009020|BEACONSHAW, 11|FLAT 16",30116136LR,"£55,000",1/8/1996,FALSE,Leasehold,
1009025|CAWSTON COURT|FLAT 4,18713809LR,"£350,000",7/31/2023,FALSE,Leasehold,32
1009025|CAWSTON COURT|FLAT 4,12270763LR,"£265,000",3/16/2021,FALSE,Leasehold,
"88253|ANDORRA COURT, 151|FLAT 36",19632958LR,"£95,000",7/31/2023,FALSE,Leasehold,-22
"88253|ANDORRA COURT, 151|FLAT 36",89482545LR,"£122,000",3/20/2017,FALSE,Leasehold,44
